words;T1;T2;T3;T4;T5;T6;T7
"2438;bacteri";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"3322;basolat";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
neuroanatomi;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9867;alzheim";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"6449;decentr";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10307;import";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9942;softwar";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5727;prosoci";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
undifferenti;5,23E-06;4,53E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;3,69E-05
"10033;linear";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3475;automat";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11004;articl";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10263;social";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2152;alzheim";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
morphogenesi;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;1,33E-05;2,87E-05
"11456;magnet";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"6488;present";1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000101044;4,44E-06;4,10E-06
autobiograph;2,27E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3267;alcohol";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11700;comput";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"6300;feasibl";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4861;success";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10932;tunnel";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11287;motion";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3747;thiamin";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"5513;success";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
syndesmophyt;1,74E-06;8,71E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5089;present";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10839;articl";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7287;anaerob";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11330;common";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2860;patriot";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9580;popular";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7690;amyloid";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"11185;accord";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10018;recent";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10231;gondii";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3939;quantum";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3720;mimotop";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"8551;epistem";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2942;unravel";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
immunologist;1,74E-06;2,44E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,05E-05
"2588;present";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5540;twitter";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1891;present";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3225;speaker";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dissatisfact;4,01E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11419;analyt";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"10503;object";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5492;present";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
disconnector;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11215;social";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8267;silicon";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9079;present";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1821;popular";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1668;tobacco";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7465;salienc";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11353;examin";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2076;predict";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10996;magnet";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"11626;search";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11012;voltag";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9185;rainwat";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4212;analysi";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2601;process";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"2110;present";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11329;tradit";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11085;increa";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"3661;network";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5780;plastid";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
hydroxyethyl;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,88E-05;4,10E-06
"7213;nonverb";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4147;geochem";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
psychologist;8,54E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9798;environ";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4829;spatial";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8857;chapter";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
interferomet;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
hypothalamus;5,23E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;8,43E-05;4,10E-06
"7155;present";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"7092;rainwat";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5340;present";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4514;optimum";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"8175;minimum";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3623;atmosph";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9665;automat";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11086;plenti";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"405;although";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1809;thermal";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"9631;develop";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"10537;vertic";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7010;network";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3497;develop";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"6314;spatial";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7329;network";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4134;biomark";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1706;current";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"10327;increa";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7612;current";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"6046;nuclear";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"10366;accept";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"6620;therapi";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"7676;predict";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1400;rainwat";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"146;concentr";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3981;respect";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10042;glycat";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11948;object";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11321;despit";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11520;person";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"6858;hydraul";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"6238;similar";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"7876;perform";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
nanocomposit;1,74E-06;1,05E-05;0,000367465;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"6437;adolesc";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5929;develop";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
flavopiridol;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;5,33E-05
evolutionari;0,000148222;3,48E-06;0,000138553;1,32E-05;3,37E-05;3,99E-05;0,000512875
"2893;whether";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10267;confin";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"1026;chronic";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"9634;nocturn";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"6588;crucial";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7385;alzheim";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"7851;project";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"9210;quantit";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10406;recent";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"3212;cluster";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11110;increa";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
demethylenyl;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;5,77E-05;4,10E-06
"1685;present";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"4765;syndrom";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9299;generat";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8974;popular";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1592;lesbian";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
breakthrough;1,74E-06;1,74E-05;3,01E-05;1,32E-05;3,37E-05;4,44E-06;7,80E-05
"10380;recent";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5490;enzymat";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"10566;wealth";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10192;devast";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
northwestern;1,74E-06;3,48E-06;3,01E-05;3,97E-05;3,37E-05;4,44E-06;4,10E-06
"11914;machin";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11596;recent";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7599;reliabl";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8991;present";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2819;develop";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"11279;import";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8644;network";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
thermoelectr;1,74E-06;3,48E-06;9,04E-05;2,91E-05;3,37E-05;4,44E-06;4,10E-06
"4302;rainwat";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
inflammatori;1,74E-06;0,001508774;6,02E-06;2,65E-06;3,37E-05;0,000563558;0,00128424
"2888;surgeri";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"10434;object";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9482;proteom";1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000101044;4,44E-06;4,10E-06
"7831;quantum";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"443;integrin";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"6126;present";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8204;contact";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"3027;stellar";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"6555;backbon";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10613;design";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10081;articl";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9584;violent";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10667;clinic";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11878;object";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
incompatibil;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4348;basketb";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11875;vulner";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"10521;recent";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5152;process";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10090;recent";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9281;definit";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"2832;multipl";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2629;certain";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3005;present";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3512;classic";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10291;liquid";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"5067;nowaday";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4394;problem";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11758;articl";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"7903;continu";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11723;switch";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"3106;general";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8411;project";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8759;develop";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"10875;stabil";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5684;callous";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11664;consid";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
pediatrician;1,57E-05;7,32E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11045;market";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11344;energi";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4416;softwar";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ecotoxicolog;1,74E-06;3,48E-06;0,000102408;2,65E-06;3,37E-05;2,22E-05;4,10E-06
"4655;thermal";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"4931;ambient";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1810;central";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4070;carrier";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9236;metabol";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"9086;ambient";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"6199;implant";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3377;kingdom";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3176;nowaday";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4279;qualiti";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"6237;present";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2066;network";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3294;preserv";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7643;control";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
fifibroblast;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,51E-05
"11389;proxim";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3662;process";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10166;signif";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"8602;cannabi";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4144;tobacco";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10070;remain";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5960;account";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2236;rheolog";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"2873;describ";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"10073;intern";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5847;preclin";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"1726;general";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"403;mathemat";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"7964;develop";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9764;virtual";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11326;domest";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"7787;context";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"388;individu";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3331;inorgan";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"10687;inspir";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sexfasciatus;1,74E-06;3,48E-06;6,63E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"3503;charact";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"915;reinforc";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2077;allergi";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1995;ibogain";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"2433;bacteri";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
frictionless;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;4,10E-06
"11464;articl";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"11093;vision";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4286;current";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"1365;visuali";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5849;present";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2343;sequenc";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"2217;current";1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"4297;quantum";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
spokesperson;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"5873;hypoxia";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
"1339;discrep";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
metropolitan;1,57E-05;3,48E-06;4,22E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"9183;fimbria";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
