words;T1;T2;T3;T4;T5;T6;T7
"11650;paper";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4948;hybrid";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7336;effect";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7673;object";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
weierstrass;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5820;increa";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"8884;advanc";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
phytosterol;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"6200;carbon";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"5946;repeat";1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11601;genet";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
underrecogn;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
astaxanthin;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"6581;impact";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11368;paper";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
scattershot;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"3463;object";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
aboveground;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4312;tradit";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"3673;increa";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
densovirina;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"4340;improv";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
hemichannel;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"11241;paper";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
ecohydrolog;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"6104;letter";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4729;spinal";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"9045;nation";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
psychomimet;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"10394;would";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"6737;stachi";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
autoantigen;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"3917;opioid";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5996;object";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"6952;ankylo";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"5105;ventil";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
mandshurica;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"673;automat";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
dispersioni;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4085;beaver";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5805;effici";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
simvascular;1,35E-06;6,62E-06;1,58E-05;2,17E-06;5,36E-05;1,99E-05;7,80E-06
telecanthus;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"9812;effect";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10412;studi";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11591;given";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"4194;report";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1815;nation";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2477;object";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
nonmonetari;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5266;achiev";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11485;adver";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"366;current";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
supremacist;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5833;assess";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
uncertainti;9,62E-05;6,62E-06;1,58E-05;1,08E-05;1,79E-05;1,99E-05;7,80E-06
"10891;first";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
dorsolumbar;1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"8239;despit";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1219;object";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;7,80E-06
intergravel;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
chloroethyl;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
interpenetr;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
"7845;ankylo";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"8174;cyclic";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"3830;detect";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
valanginian;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"4035;explor";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
condominium;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;9,96E-05;7,80E-06
nanoliposom;1,35E-06;5,96E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11708;state";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
amidophenol;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
tuberculosi;1,35E-06;6,62E-06;1,58E-05;0,00012787;1,79E-05;1,99E-05;7,80E-06
sorghastrum;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4882;modern";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"10744;fluid";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11016;inten";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
prerequisit;4,06E-06;6,62E-06;4,75E-05;1,52E-05;1,79E-05;1,99E-05;7,80E-06
"6868;indoor";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10059;panic";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
preconfigur;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;7,80E-06
"10262;studi";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"6873;experi";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2486;recent";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
ammonotherm;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1789;increa";1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5293;consid";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1192;articl";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
intestinali;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
ventricular;1,35E-06;4,64E-05;1,58E-05;4,98E-05;0,00112502;1,99E-05;7,80E-06
intersector;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11401;start";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
microsecond;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"9106;physic";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"3780;articl";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2425;tradit";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"6119;object";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
electrooxid;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
"11342;studi";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"4765;prader";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"9562;recent";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10200;canon";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
transurethr;1,35E-06;6,62E-06;0,000110768;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10339;water";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"6116;export";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"9407;articl";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11363;brown";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
polyisopren;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"4128;object";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"493;dopamin";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1643;recent";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
bacteriodet;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
autospectra;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7657;machin";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
archduchess;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10840;natur";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4919;object";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4450;object";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
supermagnet;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
aglepriston;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
recomendada;1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10159;rapid";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10842;studi";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"6651;import";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2674;despit";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
postclassif;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
bundelkhand;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
phenalkamin;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"7678;number";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7781;dimens";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"765;quantit";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"1836;filter";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"5395;social";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
orthophosph;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
heterphyida;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"4659;recent";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"3531;comput";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5300;recent";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11684;posit";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
counternorm;9,48E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2765;record";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"8372;electr";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
adiponectin;1,35E-06;0,000430472;1,58E-05;4,12E-05;1,79E-05;1,99E-05;7,80E-06
"2944;detect";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10965;disea";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"777;control";1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
scleroderma;1,35E-06;6,62E-06;1,58E-05;1,52E-05;1,79E-05;1,99E-05;7,80E-06
"10125;grout";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1577;allevi";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5054;ration";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
israeliarab;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
opisthorchi;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
lymphopenia;1,35E-06;6,62E-06;1,58E-05;2,38E-05;1,79E-05;1,99E-05;7,80E-06
bionanotool;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"11336;torqu";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5791;import";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
superselect;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1748;becaus";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2006;oxygen";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
amoxicillin;1,35E-06;6,62E-06;1,58E-05;1,95E-05;1,79E-05;1,99E-05;7,80E-06
"2621;racial";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"3847;recent";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"6377;increa";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4246;mother";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
droidkungfu;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
decisionmak;1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5691;aspect";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"3528;design";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2187;canada";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7159;featur";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4176;depart";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
enterotoxin;1,35E-06;4,64E-05;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
genomeencod;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
thalassemia;1,35E-06;6,62E-06;1,58E-05;2,38E-05;1,79E-05;1,99E-05;7,80E-06
"6047;analyz";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10581;sever";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"9242;associ";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"2182;killer";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"4594;africa";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
enterococco;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"4228;result";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"3671;recent";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;7,80E-06
"6727;silver";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"10868;paper";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"60;gratitud";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
pyrosequenc;1,35E-06;3,31E-05;1,58E-05;1,08E-05;1,79E-05;1,99E-05;2,34E-05
cualitativa;1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2712;assess";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
relaxometri;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
"5520;increa";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7186;object";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"1159;increa";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
isothiocyan;1,35E-06;3,31E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,02E-05
gladovolcan;1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
trichoderma;1,35E-06;1,99E-05;1,58E-05;6,50E-06;1,79E-05;1,99E-05;2,34E-05
"2338;import";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7401;articl";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;7,80E-06
"3302;increa";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2683;detect";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"10588;paper";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
sulfitobact;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
"11553;paper";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
predecessor;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;9,96E-05;7,80E-06
"8547;recent";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11597;initi";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1078;defici";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
cputimetest;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
fluoroscopi;1,35E-06;6,62E-06;0,000142416;2,17E-06;1,79E-05;1,99E-05;7,80E-06
unconstrain;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"1240;comput";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"8590;electr";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
triptorelin;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"1236;object";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
punctaeicel;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"6784;articl";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"2845;articl";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11685;studi";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7848;person";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10389;field";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
diethylamin;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
gruithuisen;1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11198;purpo";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
emotionless;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
absoluteidq;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11391;natur";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"5142;higher";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4390;tradit";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
trifluralin;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
loweinstein;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"8028;articl";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"5196;intrus";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
methodsstud;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11507;paper";1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"6903;recent";1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"10470;fulli";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
phosphoryla;1,35E-06;3,31E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
enzymopathi;1,35E-06;6,62E-06;1,58E-05;1,95E-05;1,79E-05;1,99E-05;7,80E-06
dextrorphan;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
menorrhagia;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
"8741;recent";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"7611;proper";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4405;nitric";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"4410;switch";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10674;given";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"10793;local";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"9468;apprai";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
micropollut;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
"6783;evolut";4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
welgevallen;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
"11139;paper";1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
halofantrin;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
